HaulID,length,number,SubSamplingFactor
2014NO_049,32,1,1
2014NO_049,30,1,1
2014NO_049,25,1,1
2014NO_049,26,1,1
2014NO_050,27,1,1
2014NO_050,26,1,1
2014NO_050,28,1,1
2014NO_050,23,1,1
2014NO_051,24,5,1
2014NO_051,23,1,1
2014NO_051,28,2,1
2014NO_051,22,2,1
2014NO_051,29,1,1
2014NO_051,20,1,1
2014NO_051,27,3,1
2014NO_051,25,2,1
2014NO_051,26,1,1
2014NO_051,30,2,1
2014NO_052,23,1,1
2014NO_052,27,2,1
2014NO_052,25,2,1
2014NO_052,26,2,1
2014NO_052,17,1,1
2014NO_052,29,1,1
2014SC_001,24,1,1
2014SC_001,21,1,1
2014SC_001,20,1,1
2014SC_002,24,2,1
2014SC_002,18,1,1
2014SC_002,23,1,1
2014SC_002,22,1,1
2014SC_002,21,2,1
2014SC_002,15,1,1
2014SC_003,20,2,1
2014SC_003,22,1,1
2014SC_004,23,2,1
2014SC_004,24,1,1
2014SC_004,20,4,1
2014SC_004,14,1,1
2014SC_004,18,3,1
2014SC_004,22,3,1
2014SC_004,21,4,1
2014SC_004,16,3,1
2014SC_004,19,6,1
2014SC_004,17,2,1
2014SC_005,22,1,1
2014SC_005,20,1,1
2014SC_005,17,1,1
2014SC_005,19,1,1
2014SC_006,20,1,1
2014SC_006,21,1,1
2014SC_006,17,1,1
2014SC_006,22,1,1
2014SC_007,19,1,1
2014SC_007,24,1,1
2014SC_007,16,1,1
2014SC_008,21,1,1
2014SC_008,17,1,1
2014SC_008,20,1,1
2014SC_008,26,2,1
2014SC_008,23,1,1
2014SC_011,21,1,1
2014SC_011,14,1,1
2014SC_011,20,1,1
2014SC_011,15,1,1
2014SC_011,17,1,1
2014SC_011,18,1,1
2014SC_011,19,1,1
2014SC_011,16,2,1
2014SC_012,16,4,1
2014SC_012,17,1,1
2014SC_012,15,1,1
2014SC_012,19,7,1
2014SC_012,23,2,1
2014SC_012,20,5,1
2014SC_012,14,1,1
2014SC_012,22,2,1
2014SC_012,18,3,1
2014SC_012,21,3,1
2014SC_013,18,2,1
2014SC_013,22,1,1
2014SC_013,19,2,1
2014SC_013,20,2,1
2014SC_013,16,1,1
2014SC_014,16,1,1
2014SC_014,20,3,1
2014SC_014,18,2,1
2014SC_014,19,1,1
2014SC_014,13,1,1
2014SC_014,15,1,1
2014SC_015,22,1,1
2014SC_015,21,1,1
2014SC_015,25,1,1
2014SC_016,18,1,1
2014SC_016,20,1,1
2014SC_016,24,1,1
2014SC_017,23,1,1
2014SC_026,20,1,1
2014SC_026,24,1,1
2014SC_029,10,1,1
2014SC_032,26,1,1
2014SC_032,19,1,1
2014SC_036,26,1,1
2014SC_036,19,1,1
2014SC_039,23,1,1
2014SC_039,25,1,1
2014SC_039,20,1,1
2014SC_041,26,1,1
2014SC_041,24,1,1
2014SC_041,25,1,1
2014SC_042,23,1,1
2014SC_042,20,1,1
2014SC_042,24,1,1
2014SC_045,25,1,1
2014SC_045,16,1,1
2014SC_045,23,2,1
2014SC_046,20,1,1
2014SC_046,21,1,1
2014SC_047,23,1,1
2014SC_047,20,1,1
2014SC_048,24,1,1
2014SC_049,20,1,1
2014SC_050,26,1,1
2014SC_050,23,2,1
2014SC_050,20,1,1
2014SC_050,25,2,1
2014SC_050,22,3,1
2014SC_051,18,2,1
2014SC_052,15,1,1
2014SC_052,17,1,1
2014SC_052,21,2,1
2014SC_052,23,1,1
2014SC_052,20,3,1
2014SC_052,26,1,1
2014SC_052,22,2,1
2014SC_054,26,2,1
2014SC_054,25,2,1
2014SC_054,24,2,1
2014SC_054,21,2,1
2014SC_054,28,2,1
2014SC_054,23,1,1
2014SC_054,22,1,1
2014SC_054,20,1,1
2014SC_055,22,1,1
2014SC_055,27,1,1
2014SC_055,24,3,1
2014SC_055,23,2,1
2014SC_055,21,1,1
2014SC_055,26,1,1
2014SC_055,25,3,1
2014SC_056,21,1,1
2014SC_056,15,1,1
2014SC_056,22,2,1
2014SC_056,16,1,1
2014SC_056,19,3,1
2014SC_056,24,1,1
2014SC_056,17,2,1
2014SC_057,22,2,1
2014SC_057,20,4,1
2014SC_057,24,2,1
2014SC_057,23,2,1
2014SC_057,16,1,1
2014SC_057,21,1,1
2014SC_057,25,1,1
2014SC_058,28,1,1
2014SC_058,17,1,1
2014SC_058,25,2,1
2014SC_058,23,3,1
2014SC_058,21,3,1
2014SC_059,17,1,1
2014SC_059,23,8,1
2014SC_059,26,1,1
2014SC_059,21,3,1
2014SC_059,24,2,1
2014SC_059,20,3,1
2014SC_059,22,3,1
2014SC_059,25,2,1
2014SC_060,20,1,1
2014SC_060,22,4,1
2014SC_060,21,2,1
2014SC_060,23,1,1
2014SC_060,25,2,1
2014SC_060,19,2,1
2014SC_061,18,2,1
2014SC_061,19,1,1
2014SC_061,22,1,1
2014SC_061,20,1,1
2014SC_061,21,1,1
2014SC_061,23,1,1
2014SC_062,22,2,1
2014SC_062,17,1,1
2014SC_062,19,1,1
2014SC_062,24,1,1
2014SC_062,20,1,1
2014SC_062,23,1,1
2014SC_062,25,1,1
2014SC_062,18,1,1
2014SC_062,16,1,1
2014SC_062,21,1,1
2014SC_063,21,2,1
2014SC_063,16,1,1
2014SC_063,23,3,1
2014SC_063,18,2,1
2014SC_063,15,1,1
2014SC_063,28,1,1
2014SC_063,22,4,1
2014SC_063,19,2,1
2014SC_063,20,4,1
2014SC_063,24,1,1
2014SC_063,13,1,1
2014SC_063,17,2,1
2014SC_063,25,1,1
2014SC_064,27,1,1
2014SC_064,25,1,1
2014SC_064,22,7,1
2014SC_064,21,3,1
2014SC_064,23,6,1
2014SC_064,24,2,1
2014SC_064,20,2,1
2014SC_065,20,1,1
2014SC_065,23,2,1
2014SC_065,17,1,1
2014SC_066,21,3,1
2014SC_066,24,2,1
2014SC_066,18,1,1
2014SC_066,17,1,1
2014SC_066,22,3,1
2014SC_066,20,2,1
2014SC_066,19,2,1
2014SC_067,24,1,1
2014SC_067,20,2,1
2014SC_069,22,1,1
2014SC_069,20,1,1
2014SC_069,19,1,1
2014SC_069,24,1,1
2014SC_071,22,1,1
2014SC_071,21,2,1
2014SC_071,24,1,1
2014SC_071,27,1,1
2014SC_072,23,1,1
2014SC_072,20,2,1
2014SC_072,18,1,1
2014SC_072,21,2,1
2014SC_072,28,1,1
2014SC_072,17,1,1
2014SC_072,22,1,1
2014SC_072,19,2,1
2014SC_073,20,2,1
2014SC_074,19,1,1
2014SC_076,24,1,1
2014SC_076,23,1,1
2014SC_077,26,1,1
2014SC_078,20,2,1
2014SC_078,24,1,1
2014SC_078,27,1,1
2014SC_078,23,1,1
2014SC_078,26,3,1
2014SC_078,21,1,1
2014SC_079,23,1,1
2014SC_079,18,1,1
2014SC_079,24,1,1
2014SC_079,22,2,1
2014SC_079,17,1,1
2014SC_079,20,2,1
2014SC_079,27,2,1
2014SC_079,16,1,1
2014SC_079,25,2,1
2014SC_079,21,1,1
2014SC_080,28,1,1
2014SC_080,20,1,1
2014SC_081,21,1,1
2014SC_082,21,1,1
2014SC_082,20,2,1
2014SC_082,23,1,1
2014SC_085,18,1,1
2014SC_085,30,1,1
2014SC_085,27,1,1
2014SC_085,22,3,1
2014SC_085,24,1,1
2014SC_085,19,1,1
2014SC_086,26,2,1
2014SC_086,20,1,1
2014SC_086,24,3,1
2014SC_086,23,3,1
2014SC_086,19,1,1
2014SC_086,27,1,1
2014SC_086,29,1,1
2014SC_086,22,1,1
2014SC_087,23,6,1
2014SC_087,25,1,1
2014SC_087,21,2,1
2014SC_087,24,3,1
2014SC_087,22,5,1
2014SC_087,20,4,1
2014SC_087,29,1,1
2014SC_087,19,1,1
2014SC_087,17,2,1
2014SC_088,28,1,1
2014SC_088,27,1,1
2014SC_088,24,1,1
2014SE_002,23,12,1
2014SE_002,24,9,1
2014SE_002,27,1,1
2014SE_002,21,4,1
2014SE_002,26,3,1
2014SE_002,28,1,1
2014SE_002,25,9,1
2014SE_002,22,8,1
2014SE_003,25,2,1
2014SE_004,23,6,1
2014SE_004,21,7,1
2014SE_004,24,5,1
2014SE_004,25,1,1
2014SE_004,20,2,1
2014SE_004,22,14,1
2014SE_004,26,1,1
2014SE_005,27,4,1
2014SE_005,20,2,1
2014SE_005,24,3,1
2014SE_005,25,3,1
2014SE_005,22,6,1
2014SE_005,28,3,1
2014SE_005,23,2,1
2014SE_005,21,2,1
2014SE_006,24,2,1
2014SE_006,23,3,1
2014SE_006,21,2,1
2014SE_006,22,3,1
2014SE_007,22,2,1
2014SE_007,21,4,1
2014SE_007,23,1,1
2014SE_008,27,2,1
2014SE_008,29,1,1
2014SE_008,28,3,1
2014SE_008,23,1,1
2014SE_008,26,1,1
2014SE_008,30,1,1
2014SE_009,33,1,1
2014SE_009,31,1,1
2014SE_009,27,1,1
2014SE_012,29,3,1
2014SE_012,25,3,1
2014SE_012,28,5,1
2014SE_012,27,7,1
2014SE_012,26,3,1
2014SE_012,31,2,1
2014SE_012,32,2,1
2014SE_012,30,2,1
2014SE_013,21,3,1
2014SE_013,24,3,1
2014SE_013,25,1,1
2014SE_013,20,1,1
2014SE_013,23,6,1
2014SE_013,22,3,1
2014SE_013,27,1,1
2014SE_013,19,1,1
2014SE_014,20,1,1
2014SE_014,22,2,1
2014SE_014,21,1,1
2014SE_015,20,1,1
2014SE_015,17,1,1
2014SE_015,22,3,1
2014SE_015,29,2,1
2014SE_015,25,1,1
2014SE_016,24,12,1
2014SE_016,23,9,1
2014SE_016,27,6,1
2014SE_016,29,2,1
2014SE_016,21,2,1
2014SE_016,32,1,1
2014SE_016,25,10,1
2014SE_016,30,3,1
2014SE_016,28,4,1
2014SE_016,34,1,1
2014SE_016,31,1,1
2014SE_016,22,6,1
2014SE_016,26,9,1
2014SE_017,25,1,1
2014SE_017,23,1,1
2014SE_017,27,3,1
2014SE_017,28,2,1
2014SE_017,24,3,1
2014SE_017,22,1,1
2014SE_017,29,1,1
2014SE_017,26,1,1
2014SE_018,25,1,1
2014SE_018,24,2,1
2014SE_018,23,1,1
2014SE_018,22,2,1
2014SE_018,26,1,1
2014SE_019,23,1,1
2014SE_019,21,1,1
2014SE_019,20,1,1
2014SE_019,22,1,1
2014SE_020,21,1,1
2014SE_021,21,4,1
2014SE_021,24,3,1
2014SE_021,18,1,1
2014SE_021,22,4,1
2014SE_021,26,2,1
2014SE_021,23,6,1
2014SE_021,20,1,1
2014SE_023,23,3,1
2014SE_023,22,1,1
2014SE_024,22,3,1
2014SE_024,18,1,1
2014SE_024,24,1,1
2014SE_024,21,2,1
2014SE_024,25,1,1
2014SE_024,27,1,1
2014SE_024,23,1,1
2014SE_025,23,4,1
2014SE_025,31,1,1
2014SE_025,28,1,1
2014SE_025,32,1,1
2014SE_025,29,1,1
2014SE_025,26,1,1
2014SE_025,27,1,1
2014SE_026,28,1,1
2014SE_026,26,1,1
2014SE_029,31,1,1
2014SE_030,28,1,1
2014SE_030,37,1,1
2014SE_035,24,1,1
2014SE_036,32,1,1
2014SE_037,29,1,1
2014SE_037,23,2,1
2014SE_037,30,1,1
2014SE_038,28,1,1
2014SE_038,32,1,1
2014SE_038,25,1,1
2014SE_039,26,1,1
2014SE_039,23,3,1
2014SE_039,22,1,1
2014SE_039,24,1,1
2014SE_039,27,1,1
2014SE_039,28,3,1
2014SE_039,25,3,1
2014SE_039,29,1,1
2014SE_040,23,1,1
2014SE_040,26,1,1
2014SE_040,30,1,1
2014SE_040,22,2,1
2014SE_040,24,1,1
2014SE_040,29,1,1
2014SE_040,19,1,1
2014SE_040,31,1,1
2014SE_041,31,1,1
2014SE_044,37,1,1
2014SE_046,28,1,1
2014SE_047,25,2,1
2014SE_047,28,1,1
2014SE_047,24,2,1
2014SE_047,26,2,1
2014SE_047,27,1,1
2014SE_048,23,1,1
2014SE_048,28,1,1
2014SE_049,20,2,1
2014SE_049,24,1,1
2014SE_049,22,1,1
2014SE_050,30,1,1
2014SE_050,27,1,1
2014SE_050,31,1,1
2014SE_051,30,1,1
2014SE_051,24,1,1
2014SE_052,24,1,1
2014SE_052,21,1,1
2014SE_052,32,1,1
2014SE_053,27,1,1
2014SE_055,30,1,1
2014SE_057,29,1,1
2015DE_006,32,1,1
2015DE_006,27,1,1
2015DE_012,29,1,1
2015DE_015,26,1,1
2015DE_017,23,1,1
2015DE_017,27,2,1
2015DE_017,24,1,1
2015DE_018,20,1,1
2015DE_019,20,1,1
2015DE_027,24,1,1
2015DE_027,26,1,1
2015DE_030,27,1,1
2015DE_033,19,5,1
2015DE_033,20,2,1
2015DE_033,24,2,1
2015DE_033,25,1,1
2015DE_033,27,1,1
2015DE_033,23,3,1
2015DE_033,26,1,1
2015DE_034,20,1,1
2015DE_034,23,2,1
2015DE_034,22,2,1
2015DE_035,19,9,1
2015DE_035,17,1,1
2015DE_035,20,12,1
2015DE_035,23,3,1
2015DE_035,18,9,1
2015DE_035,15,1,1
2015DE_035,22,9,1
2015DE_036,19,5,1
2015DE_036,20,3,1
2015DE_036,22,1,1
2015DE_036,18,2,1
2015DE_036,23,1,1
2015DE_036,24,4,1
2015DE_036,26,1,1
2015DE_036,21,2,1
2015DE_037,20,2,1
2015DE_037,18,2,1
2015DE_037,22,1,1
2015DE_037,24,2,1
2015DE_037,29,1,1
2015DE_037,27,1,1
2015DE_037,23,3,1
2015DE_037,21,1,1
2015DE_038,22,10,1
2015DE_038,20,5,1
2015DE_038,27,1,1
2015DE_038,18,2,1
2015DE_038,19,1,1
2015DE_038,24,3,1
2015DE_038,28,1,1
2015DE_038,25,2,1
2015DE_038,23,1,1
2015DE_039,23,2,1
2015DE_039,29,1,1
2015DE_039,22,7,1
2015DE_039,15,1,1
2015DE_040,20,1,1
2015DE_040,26,1,1
2015DE_040,22,3,1
2015DE_041,28,2,1
2015DE_041,23,4,1
2015DE_041,24,1,1
2015DE_041,20,1,1
2015DE_041,26,2,1
2015DE_041,22,7,1
2015DE_043,22,2,1
2015DE_043,20,1,1
2015DE_044,20,1,1
2015DE_044,18,1,1
2015DE_045,20,2,1
2015DE_046,22,1,1
2015DE_049,22,1,1
2015DE_049,18,1,1
2015DE_050,18,2,1
2015DE_050,19,1,1
2015DE_050,22,1,1
2015DE_051,23,1,1
2015DE_052,22,4,1
2015DE_052,25,1,1
2015DE_052,30,1,1
2015DE_052,20,3,1
2015DE_052,23,1,1
2015DE_053,25,1,1
2015DE_053,20,2,1
2015DE_053,22,2,1
2015DE_054,20,3,1
2015DE_054,22,5,1
2015DE_054,25,2,1
2015DE_054,23,1,1
2015DE_055,20,1,1
2015DE_056,20,2,1
2015DE_056,24,1,1
2015DE_056,19,1,1
2015DE_056,22,3,1
2015DE_057,23,1,1
2015DE_057,18,1,1
2015DE_057,20,2,1
2015DE_057,19,1,1
2015DE_057,22,1,1
2015DE_058,22,4,1
2015DE_059,22,1,1
2015DE_061,23,1,1
2015DE_061,22,2,1
2015DE_061,26,2,1
2015DE_061,25,2,1
2015DE_061,20,2,1
2015DE_062,22,2,1
2015DE_063,26,1,1
2015DE_063,22,1,1
2015DE_063,24,1,1
2015DE_064,22,1,1
2015DE_064,21,1,1
2015DE_065,22,1,1
2015DE_065,18,1,1
2015DE_065,20,2,1
2015DE_066,20,1,1
2015DE_067,21,1,1
2015DE_067,24,1,1
2015DE_068,23,1,1
2015DE_069,25,1,1
2015DE_069,23,1,1
2015DE_070,20,2,1
2015DE_070,26,1,1
2015DE_070,22,2,1
2015DE_071,22,1,1
2015DE_071,21,1,1
2015DE_072,22,4,1
2015DE_073,22,1,1
2015DE_074,19,1,1
2015DE_074,24,1,1
2015DE_074,20,1,1
2015DE_074,23,1,1
2015DE_075,22,1,1
2015DE_076,23,1,1
2015DE_076,22,2,1
2015DE_078,20,1,1
2015DE_080,23,1,1
2015DE_082,23,1,1
2015DE_084,22,1,1
2015DE_086,24,1,1
2015DE_087,24,1,1
2015DE_088,23,1,1
2015DE_090,23,1,1
2015DE_091,25,1,1
2015DE_091,26,1,1
2015DE_094,23,1,1
2015DE_096,23,1,1
2015DE_097,20,1,1
2015DE_098,23,1,1
2015DE_100,22,1,1
2015DE_128,27,1,1
2015DE_134,20,1,1
2015DE_135,18,1,1
2015DE_135,27,1,1
2015DE_135,21,2,1
2015DE_135,19,1,1
2015DE_135,28,1,1
2015DE_135,22,2,1
2015DE_135,20,1,1
2015DE_136,24,1,1
2015DE_136,26,1,1
2015DE_136,23,1,1
2015DE_136,28,1,1
2015DE_137,28,2,1
2015DE_137,22,1,1
2015DE_137,26,2,1
2015DE_137,20,1,1
2015DE_138,24,1,1
2015DE_138,27,1,1
2015DE_138,28,1,1
2015DE_138,22,2,1
2015DE_138,20,1,1
2015DE_138,25,1,1
2015DE_138,26,1,1
2015DE_139,23,1,1
2015DE_139,20,1,1
2015DE_139,26,1,1
2015DE_139,25,3,1
2015DE_140,29,2,1
2015DE_140,30,1,1
2015DE_140,28,1,1
2015DE_141,23,1,1
2015DE_141,27,1,1
2015DE_141,25,1,1
2015DE_141,29,1,1
2015DK_002,20,2,1
2015DK_002,21,1,1
2015DK_005,26,2,1
2015DK_005,23,1,1
2015DK_005,20,1,1
2015DK_005,24,4,1
2015DK_005,21,3,1
2015DK_005,27,1,1
2015DK_005,19,1,1
2015DK_005,22,4,1
2015DK_005,18,1,1
2015DK_005,25,2,1
2015DK_007,30,5,1
2015DK_007,28,8,1
2015DK_007,26,3,1
2015DK_007,25,1,1
2015DK_007,27,4,1
2015DK_007,29,3,1
2015DK_008,24,1,1
2015DK_008,29,2,1
2015DK_008,28,3,1
2015DK_008,26,3,1
2015DK_008,27,3,1
2015DK_009,25,1,1
2015DK_009,26,1,1
2015DK_009,27,1,1
2015DK_009,17,2,1
2015DK_010,26,7,1
2015DK_010,25,3,1
2015DK_010,24,4,1
2015DK_010,23,1,1
2015DK_010,30,2,1
2015DK_010,28,8,1
2015DK_010,27,5,1
2015DK_010,31,1,1
2015DK_010,29,1,1
2015DK_010,19,1,1
2015DK_011,24,1,1
2015DK_011,27,3,1
2015DK_011,26,3,1
2015DK_011,28,1,1
2015DK_012,26,2,1
2015DK_012,28,1,1
2015DK_012,29,1,1
2015DK_013,27,2,1
2015DK_013,23,1,1
2015DK_013,26,3,1
2015DK_013,28,1,1
2015DK_014,23,1,1
2015DK_014,26,2,1
2015DK_014,27,2,1
2015DK_014,28,2,1
2015DK_015,26,1,1
2015DK_015,24,1,1
2015DK_015,25,1,1
2015DK_017,29,1,1
2015DK_020,27,1,1
2015DK_020,26,1,1
2015DK_020,30,1,1
2015DK_020,29,1,1
2015DK_020,24,1,1
2015DK_020,25,3,1
2015DK_021,26,1,1
2015DK_021,27,1,1
2015DK_022,21,2,1
2015DK_022,28,4,1
2015DK_022,19,1,1
2015DK_022,22,2,1
2015DK_022,20,3,1
2015DK_022,25,2,1
2015DK_022,23,5,1
2015DK_022,27,3,1
2015DK_022,29,1,1
2015DK_022,24,2,1
2015DK_022,31,1,1
2015DK_023,17,2,1
2015DK_023,18,3,1
2015DK_023,28,6,1
2015DK_023,29,1,1
2015DK_023,25,15,1
2015DK_023,21,7,1
2015DK_023,19,5,1
2015DK_023,26,9,1
2015DK_023,24,13,1
2015DK_023,27,10,1
2015DK_023,22,17,1
2015DK_023,23,14,1
2015DK_023,20,8,1
2015DK_024,30,3,1
2015DK_024,20,5,1
2015DK_024,17,1,1
2015DK_024,31,1,1
2015DK_024,28,7,1
2015DK_024,29,9,1
2015DK_024,16,1,1
2015DK_024,23,6,1
2015DK_024,26,12,1
2015DK_024,21,6,1
2015DK_024,24,7,1
2015DK_024,22,5,1
2015DK_024,19,1,1
2015DK_024,18,1,1
2015DK_024,27,10,1
2015DK_024,25,2,1
2015DK_025,17,1,1
2015DK_025,29,1,1
2015DK_025,20,1,1
2015DK_025,25,1,1
2015DK_025,19,1,1
2015DK_025,27,1,1
2015DK_025,24,1,1
2015DK_026,26,2,1
2015DK_026,29,3,1
2015DK_026,27,1,1
2015DK_026,23,1,1
2015DK_026,24,1,1
2015DK_026,28,1,1
2015DK_027,27,1,1.25
2015DK_027,26,1,1.25
2015DK_027,30,1,1.25
2015DK_027,29,1,1.25
2015DK_028,27,2,1
2015DK_028,26,1,1
2015DK_028,28,3,1
2015DK_028,29,1,1
2015DK_029,29,1,1
2015DK_029,28,1,1
2015DK_030,28,1,1
2015DK_030,30,1,1
2015DK_035,29,1,1
2015DK_038,28,1,1
2015DK_038,26,1,1
2015DK_039,28,2,1
2015DK_044,29,1,1
2015DK_047,29,1,1
2015DK_047,24,1,1
2015DK_047,26,1,1
2015DK_048,28,1,1
2015DK_058,21,1,1
2015DK_059,27,1,1
2015DK_061,29,1,1
2015DK_063,28,1,1
2015DK_064,28,1,1
2015DK_064,29,2,1
2015DK_065,29,2,1
2015DK_065,26,1,1
2015DK_065,32,1,1
2015DK_069,28,1,1
2015DK_071,14,1,1
2015DK_071,25,2,1
2015DK_071,26,1,1
2015DK_071,28,1,1
2015DK_072,16,1,1
2015DK_072,21,1,1
2015DK_072,24,1,1
2015DK_072,20,2,1
2015DK_073,20,1,1
2015DK_073,30,1,1
2015DK_073,13,1,1
2015DK_074,31,1,1
2015DK_074,29,1,1
2015DK_074,28,1,1
2015DK_074,30,1,1
2015DK_074,18,1,1
2015DK_074,26,1,1
2015DK_074,33,1,1
2015DK_075,25,1,1
2015DK_075,19,1,1
2015DK_075,28,2,1
2015DK_076,24,1,1.333333333
2015DK_076,20,1,1.333333333
2015DK_076,26,1,1.333333333
2015FR_001,9,10541.2,1
2015FR_001,10,5622,1
2015FR_001,11,351.4,1
2015FR_001,8,1405.5,1
2015FR_002,9,162.2,1
2015FR_002,11,14.7,1
2015FR_002,10,176.9,1
2015FR_002,8,22.1,1
2015FR_003,8,64,1
2015FR_003,10,60,1
2015FR_003,7,20,1
2015FR_003,11,16,1
2015FR_003,9,68,1
2015FR_004,8,13.7,1
2015FR_004,12,2.3,1
2015FR_004,11,5.7,1
2015FR_004,13,1.1,1
2015FR_004,9,28.5,1
2015FR_004,14,1.1,1
2015FR_004,10,12.5,1
2015FR_005,9,13849.2,1
2015FR_005,10,5455.7,1
2015FR_005,8,5875.4,1
2015FR_005,7,419.7,1
2015FR_006,10,590.8,1
2015FR_006,9,2953.8,1
2015FR_006,7,1329.2,1
2015FR_006,8,2806.2,1
2015FR_007,11,130.6,1
2015FR_007,9,3133.4,1
2015FR_007,8,1305.6,1
2015FR_007,10,1958.4,1
2015FR_008,7,221.4,1
2015FR_008,10,3543,1
2015FR_008,9,6643.2,1
2015FR_008,8,664.3,1
2015FR_009,10,34.2,1
2015FR_009,8,53.2,1
2015FR_009,7,30.4,1
2015FR_009,11,3.8,1
2015FR_009,9,68.4,1
2015FR_010,10,6,1
2015FR_010,8,1,1
2015FR_010,9,1,1
2015FR_011,7,2,1
2015FR_011,8,5,1
2015FR_011,9,3,1
2015FR_012,8,2.1,1
2015FR_012,10,5.3,1
2015FR_012,9,11.6,1
2015FR_013,7,15.4,1
2015FR_013,8,245.8,1
2015FR_013,11,15.4,1
2015FR_013,9,337.9,1
2015FR_013,10,153.6,1
2015FR_014,7,51.5,1
2015FR_014,8,206.1,1
2015FR_014,10,90.2,1
2015FR_014,9,296.2,1
2015FR_015,10,62,1
2015FR_015,9,62,1
2015FR_015,11,11.3,1
2015FR_015,8,5.6,1
2015FR_016,8,2152.3,1
2015FR_016,13,113.3,1
2015FR_016,9,1246.1,1
2015FR_016,11,226.6,1
2015FR_016,14,113.3,1
2015FR_016,7,1359.4,1
2015FR_016,10,453.1,1
2015FR_017,16,2,1
2015FR_017,9,2102.4,1
2015FR_017,10,700.8,1
2015FR_017,20,1,1
2015FR_017,11,140.2,1
2015FR_017,15,1,1
2015FR_017,14,1,1
2015FR_017,8,2522.9,1
2015FR_017,7,1541.8,1
2015FR_018,13,218.9,1
2015FR_018,12,145.9,1
2015FR_018,14,4,1
2015FR_018,10,1313.3,1
2015FR_018,9,875.5,1
2015FR_018,11,73,1
2015FR_018,7,364.8,1
2015FR_018,8,656.6,1
2015FR_018,17,1,1
2015FR_018,15,2,1
2015FR_019,8,66,1
2015FR_019,10,35.2,1
2015FR_019,9,57.2,1
2015FR_019,12,8.8,1
2015FR_019,7,44,1
2015FR_019,11,8.8,1
2015FR_020,9,112.3,1
2015FR_020,10,32.8,1
2015FR_020,8,70.2,1
2015FR_020,7,18.7,1
2015FR_021,9,957.4,1
2015FR_021,7,112.6,1
2015FR_021,8,337.9,1
2015FR_021,14,56.3,1
2015FR_021,11,56.3,1
2015FR_021,10,1182.7,1
2015FR_021,12,112.6,1
2015FR_021,15,2,1
2015FR_022,7,4.6,1
2015FR_022,9,109.4,1
2015FR_022,10,50.2,1
2015FR_022,8,59.3,1
2015FR_022,11,4.6,1
2015FR_024,11,77.4,1
2015FR_024,9,55.3,1
2015FR_024,10,149.3,1
2015FR_025,8,3.9,1
2015FR_025,9,69.8,1
2015FR_025,10,116.4,1
2015FR_025,11,3.9,1
2015FR_053,10,2,1
2015FR_053,19,1,1
2015FR_053,9,3,1
2015FR_053,15,1,1
2015FR_053,18,1,1
2015FR_054,10,3,1
2015FR_054,11,8,1
2015FR_054,21,1,1
2015FR_054,15,1,1
2015FR_054,12,3,1
2015FR_054,19,1,1
2015FR_055,15,1,1
2015FR_055,19,1,1
2015FR_055,10,10,1
2015FR_055,11,1,1
2015FR_055,9,5,1
2015FR_056,11,4,1
2015FR_056,10,4,1
2015FR_057,13,4.5,1
2015FR_057,7,38.6,1
2015FR_057,8,45.4,1
2015FR_057,12,2.3,1
2015FR_057,11,2.3,1
2015FR_057,10,4.5,1
2015FR_057,9,20.4,1
2015FR_058,7,10.9,1
2015FR_058,8,27.2,1
2015FR_058,12,32.6,1
2015FR_058,11,21.8,1
2015FR_058,9,49,1
2015FR_058,10,130.6,1
2015FR_059,9,38.8,1
2015FR_059,26,2.2,1
2015FR_059,10,34.5,1
2015FR_059,8,15.1,1
2015FR_059,11,19.4,1
2015FR_060,10,4,1
2015FR_060,11,12,1
2015FR_060,13,2,1
2015FR_060,14,1,1
2015FR_060,12,6,1
2015FR_060,8,1,1
2015FR_060,9,1,1
2015FR_067,25,1,1
2015FR_070,27,1,1
2015FR_078,28,1,1
2015FR_078,29,1,1
2015FR_087,25,1,1
2015FR_088,26,1,1
2015FR_088,24,1,1
2015FR_089,25,1,1
2015FR_089,28,1,1
2015FR_090,17,1,1
2015FR_090,26,2,1
2015FR_090,27,1,1
2015FR_090,29,2,1
2015FR_090,18,1,1
2015FR_090,23,7,1
2015FR_090,19,1,1
2015FR_090,28,6,1
2015FR_090,25,4,1
2015FR_090,22,5,1
2015FR_090,21,3,1
2015FR_090,20,9,1
2015FR_090,24,4,1
2015FR_091,28,4,1
2015FR_091,20,2,1
2015FR_091,26,5,1
2015FR_091,15,1,1
2015FR_091,21,2,1
2015FR_091,25,8,1
2015FR_091,17,2,1
2015FR_091,24,3,1
2015FR_091,22,7,1
2015FR_091,18,1,1
2015FR_091,27,1,1
2015FR_091,23,5,1
2015FR_093,30,1,1
2015FR_093,25,1,1
2015FR_094,24,2,1
2015FR_094,22,1,1
2015FR_094,25,1,1
2015FR_094,28,1,1
2015FR_099,27,1,1
2015FR_103,10,1,1
2015FR_103,7,1,1
2015FR_104,27,1,1
2015FR_105,15,1,1
2015FR_105,14,1,1
2015FR_106,12,1,1
2015FR_106,14,1,1
2015FR_107,11,1,1
2015FR_107,17,1,1
2015FR_107,15,3,1
2015FR_108,14,1,1
2015FR_108,12,3,1
2015FR_108,9,1,1
2015FR_109,14,3,1
2015FR_109,13,2,1
2015FR_110,30,1,1
2015FR_111,9,8.6,1
2015FR_111,12,15,1
2015FR_111,11,34.2,1
2015FR_111,13,12.8,1
2015FR_111,15,2.1,1
