"Rectangle","long","lat","X","X.1","suba","statrec","dummy","L.sqm","year"
"46G0",10.5,58.75,NA,NA,"ka",0,2021
"47E6",-3.5,59.25,NA,NA,"nw",0.0771862068009585,2021
"47E7",-2.5,59.25,NA,NA,"nw",0.12049713993374,2021
"47E8",-1.5,59.25,NA,NA,"nw",0.00623367950431226,2021
"47E9",-0.5,59.25,NA,NA,"nw",0,2021
"47F0",0.5,59.25,NA,NA,"nw",0.00567411474934456,2021
"47F1",1.5,59.25,NA,NA,"nw",0.0031083458332003,2021
"47F2",2.5,59.25,NA,NA,"ne",0.00535807330413778,2021
"47F3",3.5,59.25,NA,NA,"ne",0,2021
"47F4",NA,NA,NA,NA,"ne",0,2021
"48E6",-3.5,59.75,NA,NA,"nw",0.0175336967792806,2021
"48E7",-2.5,59.75,NA,NA,"nw",0,2021
"48E8",-1.5,59.75,NA,NA,"nw",0.0104629713578956,2021
"48E9",-0.5,59.75,NA,NA,"nw",0,2021
"48F0",0.5,59.75,NA,NA,"nw",0.00292843200993524,2021
"48F1",1.5,59.75,NA,NA,"nw",0,2021
"48F2",2.5,59.75,NA,NA,"ne",0.00338393828787409,2021
"48F3",3.5,59.75,NA,NA,"ne",0,2021
"48F4",4.5,59.75,NA,NA,"ne",0,2021
"49E6",-3.5,60.25,NA,NA,"nw",0,2021
"49E7",-2.5,60.25,NA,NA,"nw",0,2021
"49E8",-1.5,60.25,NA,NA,"nw",0.00548220735713982,2021
"49E9",-0.5,60.25,NA,NA,"nw",0,2021
"49F0",0.5,60.25,NA,NA,"nw",0,2021
"49F1",1.5,60.25,NA,NA,"nw",0.0027139369228657,2021
"49F2",2.5,60.25,NA,NA,"ne",0,2021
"49F3",3.5,60.25,NA,NA,"ne",0,2021
"49F4",NA,NA,NA,NA,"ne",0,2021
"50E7",-2.5,60.75,NA,NA,"nw",0,2021
"50E8",-1.5,60.75,NA,NA,"nw",0,2021
"50E9",-0.5,60.75,NA,NA,"nw",0,2021
"50F0",0.5,60.75,NA,NA,"nw",0,2021
"50F1",1.5,60.75,NA,NA,"nw",0,2021
"50F2",2.5,60.75,NA,NA,"ne",0.00228942464162892,2021
"50F3",3.5,60.75,NA,NA,"ne",0.00904172377532984,2021
"50F4",NA,NA,NA,NA,"ne",0,2021
"51E8",-1.5,61.25,NA,NA,"nw",0,2021
"51E9",-0.5,61.25,NA,NA,"nw",0,2021
"51F0",0.5,61.25,NA,NA,"nw",0,2021
"51F1",1.5,61.25,NA,NA,"nw",0,2021
"51F2",2.5,61.25,NA,NA,"ne",0,2021
"51F3",NA,NA,NA,NA,"ne",0,2021
"51F4",NA,NA,NA,NA,"ne",0,2021
"52E9",-0.5,61.75,NA,NA,"nw",0,2021
"52F0",0.5,61.75,NA,NA,"nw",0,2021
"52F1",1.5,61.75,NA,NA,"nw",0,2021
"31D5",NA,NA,NA,NA,"ch",0,2022
"31D6",NA,NA,NA,NA,"ch",0,2022
"31D7",NA,NA,NA,NA,"ch",0,2022
"31D8",NA,NA,NA,NA,"ch",0,2022
"31D9",NA,NA,NA,NA,"ch",0,2022
"31E0",NA,NA,NA,NA,"ch",0,2022
"31E1",NA,NA,NA,NA,"ch",0,2022
"31F1",1.5,51.25,NA,NA,"ch",0.0104685686895237,2022
"31F2",2.5,51.25,NA,NA,"ch",0.606133355796772,2022
"32D5",NA,NA,NA,NA,"ch",0,2022
"32D6",NA,NA,NA,NA,"ch",0,2022
"32D7",NA,NA,NA,NA,"ch",0,2022
"32D8",NA,NA,NA,NA,"ch",0,2022
"32D9",NA,NA,NA,NA,"ch",0,2022
"32F1",1.5,51.75,NA,NA,"ch",0.00242558620279733,2022
"32F2",2.5,51.75,NA,NA,"ch",0.558902853489531,2022
"32F3",3.5,51.75,NA,NA,"ch",0.0313747113910929,2022
"33D5",NA,NA,NA,NA,"ch",0,2022
"33D6",NA,NA,NA,NA,"ch",0,2022
"33D7",NA,NA,NA,NA,"ch",0,2022
"33D8",NA,NA,NA,NA,"ch",0,2022
"33D9",NA,NA,NA,NA,"ch",0,2022
"33F1",1.5,52.25,NA,NA,"ch",0.0113872007032651,2022
"33F2",2.5,52.25,NA,NA,"ch",0.00686359306290571,2022
"33F3",3.5,52.25,NA,NA,"ch",0.260608629181646,2022
"33F4",4.5,52.25,NA,NA,"ch",0.00413588968576181,2022
"34D5",NA,NA,NA,NA,"ch",0,2022
"34D6",NA,NA,NA,NA,"ch",0,2022
"34D7",NA,NA,NA,NA,"ch",0,2022
"34D8",NA,NA,NA,NA,"ch",0,2022
"34D9",NA,NA,NA,NA,"ch",0,2022
"34E0",NA,NA,NA,NA,"ch",0,2022
"34F1",1.5,52.75,NA,NA,"ch",0.110002694345255,2022
"34F2",2.5,52.75,NA,NA,"ch",0.0850055392325358,2022
"34F3",3.5,52.75,NA,NA,"ch",0.0158400611461278,2022
"34F4",4.5,52.75,NA,NA,"ch",1.59240815990484,2022
"35F0",0.5,53.25,NA,NA,"sw",0.0543086873936999,2022
"35F1",1.5,53.25,NA,NA,"sw",0.178332951458268,2022
"35F2",2.5,53.25,NA,NA,"se",0.314585450383631,2022
"35F3",3.5,53.25,NA,NA,"se",0.0725997909394158,2022
"35F4",4.5,53.25,NA,NA,"se",0.102353994475673,2022
"36F0",0.5,53.75,NA,NA,"sw",0.0974489394856636,2022
"36F1",1.5,53.75,NA,NA,"sw",0.180118389629921,2022
"36F2",2.5,53.75,NA,NA,"se",0.137524281227315,2022
"36F3",3.5,53.75,NA,NA,"se",0.0600575255032914,2022
"36F4",4.5,53.75,NA,NA,"se",0.147020379674192,2022
"36F5",5.5,53.75,NA,NA,"se",0.182606315579638,2022
"36F6",6.5,53.75,NA,NA,"se",0.0262554417988158,2022
"36F7",7.5,53.75,NA,NA,"se",0.0683104109628329,2022
"37E9",-0.5,54.25,NA,NA,"sw",117.841775987212,2022
"37F0",0.5,54.25,NA,NA,"sw",35.0944322943885,2022
"37F1",1.5,54.25,NA,NA,"sw",0.151111991188228,2022
"37F2",2.5,54.25,NA,NA,"se",0.131243497872991,2022
"37F3",3.5,54.25,NA,NA,"se",0.0394407695407739,2022
"37F4",4.5,54.25,NA,NA,"se",0.140181833475178,2022
"37F5",5.5,54.25,NA,NA,"se",0.0649979567667004,2022
"37F6",6.5,54.25,NA,NA,"se",0.103745258539721,2022
"37F7",7.5,54.25,NA,NA,"se",0,2022
"37F8",8.5,54.25,NA,NA,"se",0.00529834316074469,2022
"38E8",-1.5,54.75,NA,NA,"sw",6.13842022870907,2022
"38E9",-0.5,54.75,NA,NA,"sw",83.2451695790868,2022
"38F0",0.5,54.75,NA,NA,"sw",15.5371536915173,2022
"38F1",1.5,54.75,NA,NA,"sw",0.0393727656359745,2022
"38F2",2.5,54.75,NA,NA,"se",0.0588898037922587,2022
"38F3",3.5,54.75,NA,NA,"se",0.515855037518264,2022
"38F4",4.5,54.75,NA,NA,"se",0.0956788755890348,2022
"38F5",5.5,54.75,NA,NA,"se",0.110630771112901,2022
"38F6",6.5,54.75,NA,NA,"se",0.00796699945373658,2022
"38F7",7.5,54.75,NA,NA,"se",0.000665145641176453,2022
"38F8",8.5,54.75,NA,NA,"se",0,2022
"39E8",-1.5,55.25,NA,NA,"sw",0,2022
"39E9",-0.5,55.25,NA,NA,"sw",0.152743478308866,2022
"39F0",0.5,55.25,NA,NA,"sw",0.186259183694209,2022
"39F1",1.5,55.25,NA,NA,"sw",0.161692054467552,2022
"39F2",2.5,55.25,NA,NA,"se",0.0745833774313903,2022
"39F3",3.5,55.25,NA,NA,"se",0.222376480902998,2022
"39F4",4.5,55.25,NA,NA,"se",0.166209644034403,2022
"39F5",5.5,55.25,NA,NA,"se",0.203215893637747,2022
"39F6",6.5,55.25,NA,NA,"se",0.0428089147216436,2022
"39F7",7.5,55.25,NA,NA,"se",0.0112277647191079,2022
"39F8",8.5,55.25,NA,NA,"se",0,2022
"40E8",-1.5,55.75,NA,NA,"cw",0.0528782920849579,2022
"40E9",-0.5,55.75,NA,NA,"cw",0.10098653752011,2022
"40F0",0.5,55.75,NA,NA,"cw",0.0701501484711866,2022
"40F1",1.5,55.75,NA,NA,"cw",0.030309175235575,2022
"40F2",2.5,55.75,NA,NA,"ce",0.136937241491809,2022
"40F3",3.5,55.75,NA,NA,"ce",0.156557361602568,2022
"40F4",4.5,55.75,NA,NA,"ce",0.00720091992160267,2022
"40F5",5.5,55.75,NA,NA,"ce",0.140100658243867,2022
"40F6",6.5,55.75,NA,NA,"ce",0.0044965547397584,2022
"40F7",7.5,55.75,NA,NA,"ce",0.00527667892199345,2022
"41E7",-2.5,56.25,NA,NA,"cw",2.22198447622902,2022
"41E8",-1.5,56.25,NA,NA,"cw",10.7807576542824,2022
"41E9",-0.5,56.25,NA,NA,"cw",0.0338033155103032,2022
"41F0",0.5,56.25,NA,NA,"cw",0.214090906870952,2022
"41F1",1.5,56.25,NA,NA,"cw",0.0834037297291269,2022
"41F2",2.5,56.25,NA,NA,"ce",0.026509331160418,2022
"41F3",3.5,56.25,NA,NA,"ce",0.0603501342828356,2022
"41F4",4.5,56.25,NA,NA,"ce",0.0223699745230846,2022
"41F5",5.5,56.25,NA,NA,"ce",0.0846238818537029,2022
"41F6",6.5,56.25,NA,NA,"ce",0.02035774354812,2022
"41F7",7.5,56.25,NA,NA,"ce",0.00991274144133904,2022
"41G0",10.5,56.25,NA,NA,"ka",0.0101926114653105,2022
"41G1",11.5,56.25,NA,NA,"ka",0.023230094323779,2022
"41G2",12.5,56.25,NA,NA,"ka",0.0273995055253201,2022
"42E7",-2.5,56.75,NA,NA,"cw",15.6808346225575,2022
"42E8",-1.5,56.75,NA,NA,"cw",55.1827561209601,2022
"42E9",-0.5,56.75,NA,NA,"cw",0.0928292221605015,2022
"42F0",0.5,56.75,NA,NA,"cw",0.0704826743415086,2022
"42F1",1.5,56.75,NA,NA,"cw",0.0853281395426938,2022
"42F4",4.5,56.75,NA,NA,"ce",0.0176689683442763,2022
"42F5",5.5,56.75,NA,NA,"ce",0.11710642552795,2022
"42F6",6.5,56.75,NA,NA,"ce",0.0480892828858763,2022
"42F7",7.5,56.75,NA,NA,"ce",0.0158932923368144,2022
"42G1",11.5,56.75,NA,NA,"ka",0.0311928764002957,2022
"42G2",12.5,56.75,NA,NA,"ka",0.0185071258254279,2022
"43E8",-1.5,57.25,NA,NA,"cw",469.216027765961,2022
"43E9",-0.5,57.25,NA,NA,"cw",34.879430703746,2022
"43F2",2.5,57.25,NA,NA,"ce",0.0241499032796374,2022
"43F3",3.5,57.25,NA,NA,"ce",0.0816307323969531,2022
"43F5",5.5,57.25,NA,NA,"ce",0.0471124710693418,2022
"43F6",6.5,57.25,NA,NA,"ce",0.0492412386750285,2022
"43F7",7.5,57.25,NA,NA,"ce",0.0106928775042345,2022
"43F8",8.5,57.25,NA,NA,"ce",0.0360097756563777,2022
"43F9",9.5,57.25,NA,NA,"ka",0.00325270560310526,2022
"43G0",10.5,57.25,NA,NA,"ka",0.0694462738073286,2022
"43G1",11.5,57.25,NA,NA,"ka",0.0508031124403547,2022
"43G2",12.5,57.25,NA,NA,"ka",0.0277901129103679,2022
"44E8",-1.5,57.75,NA,NA,"cw",63.7336070409465,2022
"44E9",-0.5,57.75,NA,NA,"cw",0.083658613841014,2022
"44F1",1.5,57.75,NA,NA,"cw",0.0599101960022658,2022
"44F2",2.5,57.75,NA,NA,"ce",0.137503585489856,2022
"44F3",3.5,57.75,NA,NA,"ce",0.0157631686459036,2022
"44F4",4.5,57.75,NA,NA,"ce",0,2022
"44F5",5.5,57.75,NA,NA,"ce",0,2022
"44F6",NA,NA,NA,NA,"ce",0.0307260921505668,2022
"44F8",8.5,57.75,NA,NA,"ce",0.0480456442670005,2022
"44F9",9.5,57.75,NA,NA,"ka",0.0307006331495736,2022
"44G0",10.5,57.75,NA,NA,"ka",0.077665386087474,2022
"44G1",11.5,57.75,NA,NA,"ka",0.0232243821419128,2022
"45F1",1.5,58.25,NA,NA,"cw",0.0133951325512567,2022
"45F2",2.5,58.25,NA,NA,"ce",0.0703249162935215,2022
"45F3",3.5,58.25,NA,NA,"ce",0.0242349570768104,2022
"45F4",4.5,58.25,NA,NA,"ce",0,2022
"45F9",9.5,58.25,NA,NA,"ka",0.00898507622550126,2022
"45G0",10.5,58.25,NA,NA,"ka",0.00163304093834258,2022
"45G1",11.5,58.25,NA,NA,"ka",0.0895433531000958,2022
"46F1",1.5,58.75,NA,NA,"nw",0,2022
"46F2",2.5,58.75,NA,NA,"ne",0,2022
"46F3",3.5,58.75,NA,NA,"ne",0.0209607811729196,2022
"46F9",9.5,58.75,NA,NA,"ka",0.0222285717169421,2022
"46G0",10.5,58.75,NA,NA,"ka",0.0184196763842315,2022
"47F0",0.5,59.25,NA,NA,"nw",0,2022
"47F1",1.5,59.25,NA,NA,"nw",0,2022
"47F2",2.5,59.25,NA,NA,"ne",0,2022
"47F3",3.5,59.25,NA,NA,"ne",0,2022
"48F0",0.5,59.75,NA,NA,"nw",0,2022
"48F1",1.5,59.75,NA,NA,"nw",0,2022
"48F2",2.5,59.75,NA,NA,"ne",0,2022
"48F3",3.5,59.75,NA,NA,"ne",0,2022
"49E9",-0.5,60.25,NA,NA,"nw",0,2022
"49F0",0.5,60.25,NA,NA,"nw",0.0154486503647274,2022
"49F1",1.5,60.25,NA,NA,"nw",0,2022
"49F2",2.5,60.25,NA,NA,"ne",0,2022
"49F3",3.5,60.25,NA,NA,"ne",0,2022
"50F0",0.5,60.75,NA,NA,"nw",0,2022
"50F1",1.5,60.75,NA,NA,"nw",0,2022
"50F2",2.5,60.75,NA,NA,"ne",0,2022
"50F3",3.5,60.75,NA,NA,"ne",0,2022
"51F0",0.5,61.25,NA,NA,"nw",0,2022
"51F1",1.5,61.25,NA,NA,"nw",0,2022
"51F2",2.5,61.25,NA,NA,"ne",0,2022
"52E9",-0.5,61.75,NA,NA,"nw",0,2022
"52F0",0.5,61.75,NA,NA,"nw",0,2022
"52F1",1.5,61.75,NA,NA,"nw",0,2022
"31F1",1.5,51.25,NA,NA,"ch",0,2023
"31F2",2.5,51.25,NA,NA,"ch",0,2023
"32F1",1.5,51.75,NA,NA,"ch",0.0029740773147721,2023
"32F2",2.5,51.75,NA,NA,"ch",0.36030233571066,2023
"32F3",3.5,51.75,NA,NA,"ch",10.1828289544637,2023
"33F1",1.5,52.25,NA,NA,"ch",0.00851091149789199,2023
"33F2",2.5,52.25,NA,NA,"ch",0.0298264597481263,2023
"33F3",3.5,52.25,NA,NA,"ch",1.37531225700071,2023
"33F4",4.5,52.25,NA,NA,"ch",0.117159348487361,2023
"34F1",1.5,52.75,NA,NA,"ch",0.0144578840535009,2023
"34F2",2.5,52.75,NA,NA,"ch",0,2023
"34F3",3.5,52.75,NA,NA,"ch",0.0483402316150341,2023
"34F4",4.5,52.75,NA,NA,"ch",1.16232014365121,2023
"35F0",0.5,53.25,NA,NA,"sw",0.0823368153690373,2023
"35F1",1.5,53.25,NA,NA,"sw",0.0793549039053429,2023
"35F2",2.5,53.25,NA,NA,"se",0.493872404257725,2023
"35F3",3.5,53.25,NA,NA,"se",0.289634761173333,2023
"35F4",4.5,53.25,NA,NA,"se",0.00831844230259239,2023
"36F0",0.5,53.75,NA,NA,"sw",0.164222535769065,2023
"36F1",1.5,53.75,NA,NA,"sw",0.0321058288394444,2023
"36F2",2.5,53.75,NA,NA,"se",0.273588442936636,2023
"36F3",3.5,53.75,NA,NA,"se",1.87235520492808,2023
"36F4",4.5,53.75,NA,NA,"se",0.0126728071498788,2023
"36F5",5.5,53.75,NA,NA,"se",0.012976835646761,2023
"36F6",6.5,53.75,NA,NA,"se",0.0239777372740743,2023
"36F7",7.5,53.75,NA,NA,"se",0.00242794047652378,2023
"37E9",-0.5,54.25,NA,NA,"sw",243.365849919307,2023
"37F0",0.5,54.25,NA,NA,"sw",201.958988056665,2023
"37F1",1.5,54.25,NA,NA,"sw",0.0334595047673691,2023
"37F2",2.5,54.25,NA,NA,"se",0.0345450806827354,2023
"37F3",3.5,54.25,NA,NA,"se",0.0140774544354642,2023
"37F4",4.5,54.25,NA,NA,"se",0.0034547792130987,2023
"37F5",5.5,54.25,NA,NA,"se",0.00444136735985524,2023
"37F6",6.5,54.25,NA,NA,"se",0.0228294306996787,2023
"37F7",7.5,54.25,NA,NA,"se",0.0171936845132578,2023
"37F8",8.5,54.25,NA,NA,"se",0,2023
"38E8",-1.5,54.75,NA,NA,"sw",0,2023
"38E9",-0.5,54.75,NA,NA,"sw",187.504588141752,2023
"38F0",0.5,54.75,NA,NA,"sw",1.11534005247711,2023
"38F1",1.5,54.75,NA,NA,"sw",0.0302442037481773,2023
"38F2",2.5,54.75,NA,NA,"se",0.0246073588916685,2023
"38F3",3.5,54.75,NA,NA,"se",0.00751133272874905,2023
"38F4",4.5,54.75,NA,NA,"se",0.018980568318933,2023
"38F5",5.5,54.75,NA,NA,"se",0.00447132330028898,2023
"38F6",6.5,54.75,NA,NA,"se",0.0238450008993898,2023
"38F7",7.5,54.75,NA,NA,"se",0.001752092635974,2023
"38F8",8.5,54.75,NA,NA,"se",0,2023
"39E8",-1.5,55.25,NA,NA,"sw",0.077055947026222,2023
"39E9",-0.5,55.25,NA,NA,"sw",0.126739223708871,2023
"39F0",0.5,55.25,NA,NA,"sw",0.0630594236837476,2023
"39F1",1.5,55.25,NA,NA,"sw",0.0649562769807772,2023
"39F2",2.5,55.25,NA,NA,"se",0.0204319826583291,2023
"39F3",3.5,55.25,NA,NA,"se",0.0341424626295991,2023
"39F4",4.5,55.25,NA,NA,"se",0.0521653136337432,2023
"39F5",5.5,55.25,NA,NA,"se",0.0296890965855721,2023
"39F6",6.5,55.25,NA,NA,"se",0.0173026460376038,2023
"39F7",7.5,55.25,NA,NA,"se",0,2023
"39F8",8.5,55.25,NA,NA,"se",0,2023
"40E8",-1.5,55.75,NA,NA,"cw",0.113119933763137,2023
"40E9",-0.5,55.75,NA,NA,"cw",0.0473800050595149,2023
"40F0",0.5,55.75,NA,NA,"cw",0.117088675847978,2023
"40F1",1.5,55.75,NA,NA,"cw",0.144779012455294,2023
"40F2",2.5,55.75,NA,NA,"ce",0.214051953252205,2023
"40F3",3.5,55.75,NA,NA,"ce",0.0848861829118534,2023
"40F4",4.5,55.75,NA,NA,"ce",0.06511592971204,2023
"40F5",5.5,55.75,NA,NA,"ce",0.049875821633109,2023
"40F6",6.5,55.75,NA,NA,"ce",0.0249141465781844,2023
"40F7",7.5,55.75,NA,NA,"ce",0.00172221173570897,2023
"41E7",-2.5,56.25,NA,NA,"cw",12.5882078353281,2023
"41E8",-1.5,56.25,NA,NA,"cw",0.375875633528214,2023
"41E9",-0.5,56.25,NA,NA,"cw",0.0985339440816015,2023
"41F0",0.5,56.25,NA,NA,"cw",0.571785438926874,2023
"41F1",1.5,56.25,NA,NA,"cw",0.236342550070802,2023
"41F2",2.5,56.25,NA,NA,"ce",0.0677008894528942,2023
"41F3",3.5,56.25,NA,NA,"ce",0.0733683834405483,2023
"41F4",4.5,56.25,NA,NA,"ce",0.105880192360209,2023
"41F5",5.5,56.25,NA,NA,"ce",0.0287369679490536,2023
"41F6",6.5,56.25,NA,NA,"ce",0.0323060305467048,2023
"41F7",7.5,56.25,NA,NA,"ce",0,2023
"41G0",10.5,56.25,NA,NA,"ka",0,2023
"41G1",11.5,56.25,NA,NA,"ka",0.0187331041862143,2023
"41G2",12.5,56.25,NA,NA,"ka",0.00279332120185541,2023
"42E7",-2.5,56.75,NA,NA,"cw",9.38053323776387,2023
"42E8",-1.5,56.75,NA,NA,"cw",32.3398479615182,2023
"42E9",-0.5,56.75,NA,NA,"cw",1.84386754877451,2023
"42F0",0.5,56.75,NA,NA,"cw",0.146911272915066,2023
"42F1",1.5,56.75,NA,NA,"cw",0.0799067872374322,2023
"42F2",2.5,56.75,NA,NA,"ce",0.0487087447102885,2023
"42F3",3.5,56.75,NA,NA,"ce",0.105623669578972,2023
"42F4",4.5,56.75,NA,NA,"ce",0.0421529828658871,2023
"42F5",5.5,56.75,NA,NA,"ce",0.00254917204980511,2023
"42F6",6.5,56.75,NA,NA,"ce",0,2023
"42F7",7.5,56.75,NA,NA,"ce",0.0063815637706949,2023
"42G1",11.5,56.75,NA,NA,"ka",0.0281270171295124,2023
"42G2",12.5,56.75,NA,NA,"ka",0,2023
"43E8",-1.5,57.25,NA,NA,"cw",144.524147067504,2023
"43E9",-0.5,57.25,NA,NA,"cw",17.7239152730649,2023
"43F0",0.5,57.25,NA,NA,"cw",0.0208673994845671,2023
"43F1",1.5,57.25,NA,NA,"cw",0.0103436993964766,2023
"43F2",2.5,57.25,NA,NA,"ce",0,2023
"43F3",3.5,57.25,NA,NA,"ce",0,2023
"43F4",4.5,57.25,NA,NA,"ce",0.0364086058909532,2023
"43F5",5.5,57.25,NA,NA,"ce",0.00566985406757339,2023
"43F6",6.5,57.25,NA,NA,"ce",0,2023
"43F7",7.5,57.25,NA,NA,"ce",0,2023
"43F8",8.5,57.25,NA,NA,"ce",0.00820272923391279,2023
"43F9",9.5,57.25,NA,NA,"ka",0,2023
"43G0",10.5,57.25,NA,NA,"ka",0.00538413559634706,2023
"43G1",11.5,57.25,NA,NA,"ka",0.00737032405087084,2023
"43G2",12.5,57.25,NA,NA,"ka",0,2023
"44E6",-3.5,57.75,NA,NA,"cw",0.122265051427827,2023
"44E7",-2.5,57.75,NA,NA,"cw",0.0858720486592539,2023
"44E8",-1.5,57.75,NA,NA,"cw",132.629574102304,2023
"44E9",-0.5,57.75,NA,NA,"cw",0.135270800534277,2023
"44F0",0.5,57.75,NA,NA,"cw",0.0165586646623523,2023
"44F1",1.5,57.75,NA,NA,"cw",0.00862894751027223,2023
"44F2",2.5,57.75,NA,NA,"ce",0.00909466471811578,2023
"44F3",3.5,57.75,NA,NA,"ce",0.0275268142053753,2023
"44F4",4.5,57.75,NA,NA,"ce",0.00522053265617142,2023
"44F5",5.5,57.75,NA,NA,"ce",0,2023
"44F6",NA,NA,NA,NA,"ce",0,2023
"44F8",8.5,57.75,NA,NA,"ce",0,2023
"44F9",9.5,57.75,NA,NA,"ka",0.00450498232020711,2023
"44G0",10.5,57.75,NA,NA,"ka",0.00873960170294782,2023
"44G1",11.5,57.75,NA,NA,"ka",0.00599982703201349,2023
"45E6",-3.5,58.25,NA,NA,"cw",0.035024256275064,2023
"45E7",-2.5,58.25,NA,NA,"cw",0.0358719214146675,2023
"45E8",-1.5,58.25,NA,NA,"cw",0.00772961460936412,2023
"45E9",-0.5,58.25,NA,NA,"cw",0.0218718166058221,2023
"45F0",0.5,58.25,NA,NA,"cw",0.00426031650458317,2023
"45F1",1.5,58.25,NA,NA,"cw",0.0393990880318586,2023
"45F2",2.5,58.25,NA,NA,"ce",0.0068173479424155,2023
"45F3",3.5,58.25,NA,NA,"ce",0.00798353000976394,2023
"45F4",4.5,58.25,NA,NA,"ce",0,2023
"45F9",9.5,58.25,NA,NA,"ka",0,2023
"45G0",10.5,58.25,NA,NA,"ka",0,2023
"45G1",11.5,58.25,NA,NA,"ka",0.0116795488059337,2023
"46E7",-2.5,58.75,NA,NA,"nw",0.00533781549539676,2023
"46E8",-1.5,58.75,NA,NA,"nw",0.00217478022890787,2023
"46E9",-0.5,58.75,NA,NA,"nw",0.00333743869150648,2023
"46F0",0.5,58.75,NA,NA,"nw",0.0283830234111714,2023
"46F1",1.5,58.75,NA,NA,"nw",0.0361392681683126,2023
"46F2",2.5,58.75,NA,NA,"ne",0,2023
"46F3",3.5,58.75,NA,NA,"ne",0,2023
"46F9",9.5,58.75,NA,NA,"ka",0.00754668330902626,2023
"46G0",10.5,58.75,NA,NA,"ka",0.00860958615020608,2023
"47E7",-2.5,59.25,NA,NA,"nw",0.0291956017132733,2023
"47E8",-1.5,59.25,NA,NA,"nw",0,2023
"47E9",-0.5,59.25,NA,NA,"nw",0,2023
"47F0",0.5,59.25,NA,NA,"nw",0,2023
"47F1",1.5,59.25,NA,NA,"nw",0,2023
"47F2",2.5,59.25,NA,NA,"ne",0.00938880556165524,2023
"48E7",-2.5,59.75,NA,NA,"nw",0,2023
"48E8",-1.5,59.75,NA,NA,"nw",0.0170022365417606,2023
"48E9",-0.5,59.75,NA,NA,"nw",0,2023
"48F0",0.5,59.75,NA,NA,"nw",0.00771607415934171,2023
"48F1",1.5,59.75,NA,NA,"nw",0,2023
"48F2",2.5,59.75,NA,NA,"ne",0,2023
"48F3",3.5,59.75,NA,NA,"ne",0,2023
"49E8",-1.5,60.25,NA,NA,"nw",0,2023
"49E9",-0.5,60.25,NA,NA,"nw",0.00321999664365171,2023
"49F0",0.5,60.25,NA,NA,"nw",0,2023
"49F1",1.5,60.25,NA,NA,"nw",0,2023
"49F2",2.5,60.25,NA,NA,"ne",0,2023
"49F3",3.5,60.25,NA,NA,"ne",0,2023
"50E7",-2.5,60.75,NA,NA,"nw",0,2023
"50E8",-1.5,60.75,NA,NA,"nw",0,2023
"50E9",-0.5,60.75,NA,NA,"nw",0,2023
"50F0",0.5,60.75,NA,NA,"nw",0,2023
"50F1",1.5,60.75,NA,NA,"nw",0,2023
"50F2",2.5,60.75,NA,NA,"ne",0,2023
"50F3",3.5,60.75,NA,NA,"ne",0,2023
"51E8",-1.5,61.25,NA,NA,"nw",0,2023
"51E9",-0.5,61.25,NA,NA,"nw",0,2023
"51F0",0.5,61.25,NA,NA,"nw",0,2023
"51F1",1.5,61.25,NA,NA,"nw",0,2023
"51F2",2.5,61.25,NA,NA,"ne",0,2023
"52E9",-0.5,61.75,NA,NA,"nw",0,2023
"52F0",0.5,61.75,NA,NA,"nw",0,2023
"52F1",1.5,61.75,NA,NA,"nw",0,2023
"71F0",NA,NA,NA,NA,"nw",0,2023
"31F1",1.5,51.25,NA,NA,"ch",0,2024
"31F2",2.5,51.25,NA,NA,"ch",0,2024
"31F3",3.5,51.25,NA,NA,"ch",0,2024
"32F1",1.5,51.75,NA,NA,"ch",0.000776288025164748,2024
"32F2",2.5,51.75,NA,NA,"ch",0,2024
"32F3",3.5,51.75,NA,NA,"ch",0,2024
"33F1",1.5,52.25,NA,NA,"ch",0,2024
"33F2",2.5,52.25,NA,NA,"ch",0,2024
"33F3",3.5,52.25,NA,NA,"ch",0.0149633684125807,2024
"33F4",4.5,52.25,NA,NA,"ch",0.00534422336457448,2024
"34F1",1.5,52.75,NA,NA,"ch",0,2024
"34F2",2.5,52.75,NA,NA,"ch",0.0186516250958864,2024
"34F3",3.5,52.75,NA,NA,"ch",0.302880224412889,2024
"34F4",4.5,52.75,NA,NA,"ch",0.0150770743384462,2024
"35F0",0.5,53.25,NA,NA,"sw",0.0190853357860116,2024
"35F1",1.5,53.25,NA,NA,"sw",0.0285095638925898,2024
"35F2",2.5,53.25,NA,NA,"se",0.0450053379575172,2024
"35F3",3.5,53.25,NA,NA,"se",0.0266846270434553,2024
"35F4",4.5,53.25,NA,NA,"se",0.0163081040987308,2024
"36F0",0.5,53.75,NA,NA,"sw",0.012298776922609,2024
"36F1",1.5,53.75,NA,NA,"sw",0.207715901294331,2024
"36F2",2.5,53.75,NA,NA,"se",0.0678583327832895,2024
"36F3",3.5,53.75,NA,NA,"se",0.12867565603784,2024
"36F4",4.5,53.75,NA,NA,"se",0.0158052912195728,2024
"36F6",6.5,53.75,NA,NA,"se",0.026448677513053,2024
"36F7",7.5,53.75,NA,NA,"se",0.041020583996449,2024
"37E9",-0.5,54.25,NA,NA,"sw",82.1312958397013,2024
"37F0",0.5,54.25,NA,NA,"sw",60.7732374217207,2024
"37F1",1.5,54.25,NA,NA,"sw",0.312840386530256,2024
"37F2",2.5,54.25,NA,NA,"se",0.063007296496735,2024
"37F3",3.5,54.25,NA,NA,"se",0.0295897324764057,2024
